Timestamp,Feed_Water_Tank_Level_(50 to 70%),Feed_Water_Tank_Temperature_(102 to 105 C),Feed_Water_Tank_Pressure_(<0.5 kg/cm2),Boiler1_Level_Guage_(40-50%),Boiler1_Drum_Steam_Pressure,Boiler1_Modulation_%,Boiler1_F.D_FAN_AIR_Temperature_(OUTLET_TEMPERATURE),BOILER1_A.P.H_FLUE_GAS_OUTLET_TEMPERATURE_(<300 C),BOILER1_A.P.H_FLUE_GAS_INLET_TEMPERATURE_(<150 C),BOILER1_A.P.H_FLUE_GAS_O2_%,Boiler2_Level_Guage_(40-50%),Boiler2_Drum_Steam_Pressure,Boiler2_Modulation_%,BOILER2_FLUE_GAS_TEMPERATURE_(<300 C),BOILER1_FLUE_GAS_O2_%,Chimney_Temperature_C,NG_CV_kcal_per_Nm3,Boiler1_NG_Consumption_Nm3,Boiler2_NG_Consumption_Nm3,Boiler1_Feed_Water_KL,Boiler2_Feed_Water_KL,SoftWater_Inlet_KL,SoftWater_Outlet_KL,SoftWater_pH,SoftWater_Hardness_ppm,Feed_Water_Temp_C,Feed_Water_Conductivity_uScm,Feed_Water_pH,Feed_Water_DO_ppm,Feed_Water_TotalIron_ppm,Boiler1Water_TDS_ppm,Boiler2Water_TDS_ppm,Boiler1Water_Conductivity_uScm,Boiler2Water_Conductivity_uScm,Boiler1Water_pH,Boiler2Water_pH,Boiler1_Steam_Production_tons,Boiler2_Steam_Production_tons,DeltaT_Stack,Boiler1_Efficiency_%,Boiler2_Efficiency_%,Overall_Efficiency_%,Boiler1_FuelPerSteam,Boiler2_FuelPerSteam,Anomaly,Efficiency_Pred
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
,59.91666666666666,102.0,0.2666666666666666,44.833333333333336,14.925000000000002,59.208333333333336,104.83333333333331,234.91666666666663,164.77083333333334,5.033333333333334,47.16666666666666,14.3,20.0,202.41666666666663,4.766666666666667,158.60416666666666,9400.0,434.9166667,82.66666667,25.58333333,7.0,17.16666667,13.83333333,7.3875,0.0,103.67291666666664,61.0,8.912916666666668,0.0575,0.0202083333333333,2268.9166666666665,572.8541666666666,3912.5,983.25,11.717916666666667,11.079166666666666,23.91666667,2.166666667,128.60416666666666,5.499137766200487,2.620967742233025,100.0,18.18466898840632,38.15384614951479,1,100.0
